Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
306,20,3,80.0,10386,20,30,3,0,4,0,5,2,2,0,2,8,5,2004,2005,1,1,5,5,4,246.0,40,30,2,40,30,10,60,1464,10,0,536,2000,1,50,10,4,2000,0,0,2000,1,0,2,0,3,1,40,8,6,0,0,1,15,30,3,888,30,30,20,168,0,0,0,0,0,0,7,2007,8,4,305900
307,60,3,116.0,13474,20,30,3,0,4,0,20,1,2,0,5,7,5,1990,1991,1,1,6,10,1,246.0,40,30,1,40,30,10,50,700,10,0,0,700,1,40,10,4,1122,1121,0,2243,1,0,2,1,4,1,40,8,6,1,30,1,29,20,3,746,30,30,20,127,44,224,0,0,0,0,6,2007,8,4,225000
308,50,4,0.0,7920,20,20,3,0,4,0,9,0,2,0,0,6,7,1920,1950,1,1,8,8,3,0.0,30,20,1,30,30,10,10,0,10,0,319,319,1,30,10,0,1035,371,0,1406,0,0,1,0,3,1,20,6,6,0,0,6,0,0,0,0,0,0,0,0,144,0,0,0,0,0,3,2008,8,4,89500
309,30,3,0.0,12342,20,20,3,0,4,0,7,2,2,0,2,4,5,1940,1950,1,1,12,13,3,0.0,30,30,1,30,30,10,40,262,10,0,599,861,1,50,10,4,861,0,0,861,0,0,1,0,1,1,30,4,6,0,0,5,58,10,2,539,30,30,20,158,0,0,0,0,0,0,3,2009,8,4,82500
310,20,3,90.0,12378,20,20,3,0,4,0,16,2,2,0,2,9,5,2003,2004,1,1,12,13,3,0.0,40,30,2,50,30,40,60,1274,10,0,622,1896,1,50,10,4,1944,0,0,1944,1,0,2,0,3,1,50,8,6,3,50,1,16,30,3,708,30,30,20,208,175,0,0,0,0,0,11,2006,8,4,360000
311,60,3,0.0,7685,20,20,3,0,4,0,8,2,2,0,5,6,5,1993,1994,1,1,6,6,1,112.0,30,30,2,40,30,10,50,518,10,0,179,697,1,40,10,4,697,804,0,1501,0,0,2,1,3,1,40,6,6,1,30,1,26,30,2,420,30,30,20,190,63,0,0,0,0,0,5,2006,8,4,165600
312,20,3,50.0,8000,20,30,3,0,4,0,12,2,2,0,2,6,6,1948,2002,1,1,12,13,3,0.0,30,40,1,30,30,10,50,680,10,0,292,972,1,50,10,4,972,0,0,972,1,0,1,0,2,1,30,5,6,1,40,5,71,10,1,240,30,30,20,0,0,0,0,0,0,0,5,2009,8,4,132000
313,190,4,65.0,7800,20,30,3,0,4,0,17,0,2,1,0,5,7,1939,1950,1,1,8,8,3,0.0,30,30,1,40,30,20,30,507,10,0,286,793,1,30,10,4,793,325,0,1118,1,0,1,0,3,1,30,5,6,1,40,5,80,10,2,410,30,30,20,0,0,0,0,271,0,0,5,2006,8,4,119900
314,20,3,150.0,215245,20,0,2,0,4,2,23,2,2,0,2,7,5,1965,1965,3,1,3,3,3,0.0,30,30,1,40,30,40,50,1236,30,820,80,2136,2,30,10,4,2036,0,0,2036,2,0,2,0,3,1,30,8,6,2,40,1,54,20,2,513,30,30,20,0,0,0,0,0,0,0,6,2009,8,4,375000
315,70,4,60.0,9600,20,30,3,0,4,0,17,2,2,0,5,7,7,1925,1990,1,1,13,14,3,0.0,30,30,0,30,40,10,20,16,10,0,712,728,1,50,10,4,832,809,0,1641,0,1,1,1,3,1,50,6,6,1,40,5,94,10,2,546,20,30,20,0,0,234,0,0,0,0,8,2006,8,4,178000
316,60,3,71.0,7795,20,20,3,0,4,0,8,2,2,0,5,7,5,2004,2005,1,1,12,13,3,0.0,40,30,2,40,30,10,60,425,10,0,291,716,1,50,10,4,716,716,0,1432,1,0,2,1,3,1,40,6,6,1,40,1,15,30,2,432,30,30,20,100,51,0,0,0,0,0,7,2009,8,4,188500
317,60,3,94.0,13005,20,20,3,0,0,0,14,2,2,0,5,7,7,1980,1980,1,1,5,5,1,278.0,40,30,1,40,30,10,60,692,10,0,153,845,1,30,10,4,1153,1200,0,2353,1,0,2,1,4,1,50,10,6,1,30,1,36,20,2,484,30,30,20,288,195,0,0,0,0,0,8,2009,8,4,260000
318,60,1,75.0,9000,20,30,3,0,4,0,21,2,2,0,5,8,5,2006,2006,1,1,12,13,3,0.0,40,30,2,40,30,30,10,0,10,0,1088,1088,1,50,10,4,1088,871,0,1959,0,0,2,1,3,1,40,8,6,1,40,1,13,20,3,1025,30,30,20,208,46,0,0,0,0,0,12,2007,8,4,270000
319,60,3,90.0,9900,20,30,2,0,4,1,15,2,2,0,5,7,5,1993,1993,1,1,6,6,1,256.0,40,30,2,40,30,40,60,987,10,0,360,1347,1,50,10,4,1372,1274,0,2646,1,0,2,1,4,1,40,9,6,1,30,1,26,20,3,656,30,30,20,340,60,144,0,0,0,0,4,2009,8,4,260000
320,80,3,0.0,14115,20,30,3,0,4,0,14,2,2,0,7,7,5,1980,1980,1,1,9,10,1,225.0,30,30,1,40,30,30,60,1036,10,0,336,1372,1,30,10,4,1472,0,0,1472,1,0,2,0,3,1,30,6,6,2,30,1,39,10,2,588,30,30,20,233,48,0,0,0,0,0,6,2009,8,4,187500
321,60,3,111.0,16259,20,30,3,0,0,0,16,2,2,0,5,9,5,2006,2006,1,1,12,13,4,370.0,30,30,2,50,40,30,10,0,10,0,1249,1249,1,50,10,4,1249,1347,0,2596,0,0,3,1,4,1,40,9,6,0,0,1,13,20,3,840,30,30,20,240,154,0,0,0,0,0,9,2006,6,5,342643
322,60,3,99.0,12099,20,20,3,0,4,0,16,2,2,0,5,8,5,2004,2004,1,1,12,13,1,388.0,40,30,2,50,30,30,60,970,10,0,166,1136,1,50,10,4,1136,1332,0,2468,1,0,2,1,4,1,40,10,6,1,40,3,15,30,3,872,30,30,20,184,154,0,0,0,0,0,6,2007,8,4,354000
323,60,3,86.0,10380,20,20,3,0,4,0,20,2,2,0,5,7,5,1986,1987,1,1,9,10,1,172.0,40,30,1,30,30,40,20,28,50,1474,0,1502,1,50,10,4,1553,1177,0,2730,1,0,2,1,4,1,40,8,6,1,30,1,32,30,2,576,30,30,20,201,96,0,0,0,0,0,8,2007,8,4,301000
324,20,4,49.0,5820,20,30,3,0,4,0,17,2,2,0,2,3,8,1955,2005,1,1,12,13,3,0.0,30,40,1,30,30,10,50,256,10,0,906,1162,1,50,10,4,1163,0,0,1163,1,0,1,0,3,1,30,6,6,0,0,1,64,10,1,220,20,30,20,142,98,0,0,0,0,0,7,2006,8,4,126175
325,80,3,96.0,11275,20,30,3,0,0,0,12,4,2,0,7,7,7,1967,2007,4,6,13,14,1,300.0,40,40,1,40,30,10,10,0,10,0,710,710,1,50,10,4,1898,1080,0,2978,0,0,2,1,5,1,40,11,6,1,40,3,58,30,2,564,30,30,20,240,0,0,0,0,0,0,6,2010,8,4,242000
326,45,4,50.0,5000,20,30,3,0,4,0,9,5,2,0,1,5,6,1941,1950,1,1,8,8,3,0.0,30,30,1,30,30,30,40,116,10,0,604,720,1,10,0,1,803,0,0,803,0,0,1,0,2,1,30,5,6,0,0,5,78,10,2,360,30,30,20,0,0,244,0,0,0,0,12,2007,8,4,87000
327,120,3,32.0,10846,20,20,3,0,1,0,24,2,2,4,2,8,5,1993,1993,1,1,3,3,3,0.0,40,30,2,40,30,40,60,1619,10,0,100,1719,1,50,10,4,1719,0,0,1719,2,0,1,1,1,1,40,6,6,2,40,1,26,30,2,473,30,30,20,122,30,0,0,0,0,0,5,2008,2,4,324000
328,20,3,80.0,11600,20,30,3,0,4,0,12,2,2,0,2,6,5,1960,1960,3,1,13,14,1,175.0,30,30,1,30,30,10,30,565,10,0,818,1383,1,30,10,4,1383,0,0,1383,0,0,1,1,3,1,30,7,6,0,0,1,59,20,1,292,30,30,20,0,45,0,0,0,0,0,4,2006,8,4,145250
329,75,3,0.0,11888,20,20,0,0,4,0,3,4,2,0,4,6,6,1916,1994,1,1,13,15,3,0.0,30,30,0,30,30,10,10,0,10,0,844,844,1,40,0,0,1445,689,0,2134,0,0,2,0,5,1,40,10,6,0,0,5,89,10,2,441,30,30,20,0,60,268,0,0,0,0,7,2009,8,4,214500
330,70,4,60.0,6402,20,30,3,0,0,0,9,2,2,0,5,5,5,1920,1950,1,1,13,15,3,0.0,30,30,2,30,30,20,10,0,10,0,596,596,1,30,0,4,596,596,0,1192,0,0,1,0,3,1,30,6,6,0,0,5,99,10,1,189,20,20,0,0,0,137,0,0,0,0,7,2009,8,4,78000
331,90,3,0.0,10624,20,20,3,0,4,0,12,2,2,2,2,5,4,1964,1964,1,1,6,6,1,84.0,30,30,1,30,30,10,60,40,30,264,1424,1728,1,30,10,4,1728,0,0,1728,0,1,2,0,6,2,30,10,6,0,0,5,17,10,1,352,30,30,20,155,0,0,0,0,0,0,11,2007,8,4,119000
332,20,3,70.0,8176,20,30,3,0,4,0,12,2,2,0,2,5,6,1958,1992,1,1,13,14,3,0.0,30,30,1,30,30,10,30,846,10,0,210,1056,1,20,10,4,1056,0,0,1056,1,0,1,0,3,1,30,6,6,0,0,1,61,20,1,308,30,30,20,0,0,0,0,0,0,0,8,2007,8,4,139000
333,20,3,85.0,10655,20,20,3,0,4,0,16,2,2,0,2,8,5,2003,2004,1,1,12,13,1,296.0,40,30,2,40,30,10,60,1124,0,479,1603,3206,1,50,10,4,1629,0,0,1629,1,0,2,0,3,1,40,7,6,1,40,1,16,20,3,880,30,30,20,0,0,0,0,0,0,0,10,2009,8,4,284000
334,120,4,59.0,8198,20,30,3,0,3,0,16,2,2,4,2,7,5,2004,2004,1,1,12,13,4,146.0,40,30,2,40,30,30,60,720,10,0,638,1358,1,50,10,4,1358,0,0,1358,1,0,2,0,2,1,40,6,6,1,40,1,15,20,2,484,30,30,20,192,30,0,0,0,0,0,7,2008,8,4,207000
335,60,3,59.0,9042,20,20,3,0,4,0,8,2,2,0,5,6,5,1998,1998,1,1,12,13,3,0.0,30,30,2,40,30,40,60,828,10,0,115,943,1,40,10,4,943,695,0,1638,1,0,2,1,3,1,30,7,6,2,30,1,21,30,2,472,30,30,20,100,38,0,0,0,0,0,7,2008,8,4,192000
336,190,3,0.0,164660,10,20,1,0,0,2,23,2,2,1,0,5,6,1965,1965,1,1,9,10,3,0.0,30,30,1,30,30,40,50,1249,40,147,103,1499,1,50,10,4,1619,167,0,1786,2,0,2,0,3,1,30,7,6,2,40,1,54,30,2,529,30,30,20,670,0,0,0,0,0,700,8,2008,8,4,228950
337,20,3,86.0,14157,20,20,1,0,0,0,22,2,2,0,2,9,5,2005,2006,3,1,12,13,4,200.0,40,30,2,50,30,40,60,1249,10,0,673,1922,1,50,10,4,1922,0,0,1922,1,0,2,0,3,1,40,8,6,1,40,1,14,30,3,676,30,30,20,178,51,0,0,0,0,0,7,2007,8,4,377426
338,20,3,70.0,9135,20,30,3,0,4,0,5,2,2,0,2,7,5,2002,2003,1,1,12,13,1,113.0,40,30,2,40,30,30,60,810,10,0,726,1536,1,50,10,4,1536,0,0,1536,1,0,2,0,3,1,40,7,6,0,0,1,17,20,2,532,30,30,20,192,74,0,0,0,0,0,12,2008,8,4,214000
339,20,3,91.0,14145,20,30,3,0,0,0,14,2,2,0,2,7,7,1984,1998,1,1,13,14,3,0.0,40,30,1,40,30,20,50,213,10,0,995,1208,1,50,10,4,1621,0,0,1621,1,0,2,0,3,1,40,8,6,0,0,1,35,20,2,440,30,30,20,108,45,0,0,0,0,400,5,2006,8,4,202500
340,20,3,66.0,12400,20,20,3,0,4,0,12,1,2,0,2,6,7,1958,1998,3,1,13,14,1,176.0,30,30,1,30,20,10,30,585,10,0,630,1215,1,30,10,0,1215,0,0,1215,0,0,1,0,3,1,30,6,6,0,0,1,61,10,1,297,30,30,20,0,0,0,0,234,0,0,6,2009,8,4,155000
341,60,3,85.0,14191,20,30,3,0,4,0,23,2,2,0,5,8,5,2002,2002,1,1,12,13,3,0.0,40,30,2,40,30,10,10,0,10,0,967,967,1,50,10,4,993,915,0,1908,0,0,2,1,4,1,40,9,6,0,0,1,17,30,2,431,30,30,20,135,0,0,0,0,0,0,4,2010,8,4,202900
342,20,2,60.0,8400,20,30,3,0,4,0,20,1,2,0,2,4,4,1950,1950,1,1,13,0,3,0.0,20,20,1,30,20,10,10,0,10,0,721,721,1,40,10,4,841,0,0,841,0,0,1,0,2,1,30,4,6,0,0,4,69,10,1,294,30,30,0,250,0,24,0,0,0,0,9,2009,8,4,82000
343,90,3,0.0,8544,20,30,3,0,4,0,12,2,2,2,2,3,4,1949,1950,1,1,11,12,1,340.0,30,30,3,0,0,0,0,0,0,0,0,0,5,20,0,0,1040,0,0,1040,0,0,2,0,2,2,30,6,6,0,0,5,70,10,2,400,30,30,20,0,0,0,0,0,0,0,5,2006,8,4,87500
344,120,3,63.0,8849,20,20,3,0,4,0,16,2,2,4,2,9,5,2005,2005,3,1,8,8,1,616.0,50,30,2,50,30,10,60,28,10,0,1656,1684,1,50,10,4,1684,0,0,1684,0,0,2,0,2,1,50,6,6,1,50,1,14,20,2,564,30,30,20,495,72,0,0,0,0,0,7,2008,8,4,266000
345,160,4,36.0,2592,20,30,3,0,4,0,10,2,2,4,5,5,3,1976,1976,1,1,5,5,3,0.0,30,30,1,40,30,10,30,129,40,232,175,536,1,30,10,4,536,576,0,1112,0,0,1,1,3,1,30,4,6,0,0,1,43,10,1,336,30,30,20,182,0,0,0,0,0,0,4,2010,8,4,85000
346,50,3,65.0,6435,20,30,3,0,4,0,3,6,2,0,0,6,5,1939,1950,1,1,8,8,3,0.0,30,30,0,30,30,10,10,0,10,0,972,972,1,40,10,4,972,605,0,1577,0,0,1,0,3,1,20,6,6,1,40,5,80,10,1,312,30,30,20,0,0,0,0,0,0,0,10,2006,8,4,140200
347,20,3,0.0,12772,20,20,3,0,1,0,12,2,2,0,2,6,8,1960,1998,3,1,8,8,3,0.0,30,40,1,30,30,20,40,498,10,0,460,958,1,30,10,4,958,0,0,958,0,0,1,0,2,1,30,5,6,0,0,1,59,20,1,301,30,30,20,0,0,0,0,0,0,15500,4,2007,8,4,151500
348,20,3,0.0,17600,20,20,3,0,4,0,12,2,2,0,2,6,5,1960,1960,1,1,13,14,1,30.0,30,30,1,30,30,10,40,1270,10,0,208,1478,1,50,10,0,1478,0,0,1478,1,0,2,0,3,1,30,6,6,2,40,1,59,10,2,498,30,30,20,0,40,0,0,0,0,0,12,2009,8,4,157500
349,160,3,36.0,2448,20,30,3,0,4,0,16,2,2,3,5,7,5,2003,2004,1,1,12,15,4,106.0,40,30,2,40,30,10,60,573,10,0,191,764,1,50,10,4,764,862,0,1626,1,0,2,1,2,1,40,6,6,0,0,3,16,20,2,474,30,30,20,0,27,0,0,0,0,0,10,2008,8,4,154000
350,60,3,56.0,20431,20,10,3,0,4,0,16,2,2,0,5,9,5,2005,2006,3,1,5,5,1,870.0,50,30,2,50,30,10,60,1410,10,0,438,1848,1,50,10,4,1848,880,0,2728,1,0,2,1,4,1,50,10,6,2,50,1,13,30,3,706,30,30,20,0,0,0,0,0,0,0,4,2006,6,5,437154
351,120,3,68.0,7820,20,20,3,0,4,0,16,2,2,4,2,9,5,2007,2007,3,1,8,8,1,362.0,50,30,2,50,30,10,10,0,10,0,1869,1869,1,50,10,4,1869,0,0,1869,0,0,2,0,2,1,50,6,6,1,40,1,12,20,2,617,30,30,20,210,54,0,0,0,0,0,12,2007,6,5,318061
352,120,3,0.0,5271,20,20,2,0,4,1,4,2,2,0,2,7,5,1986,1986,1,1,13,14,3,0.0,30,30,2,40,30,40,60,1082,10,0,371,1453,1,40,10,4,1453,0,0,1453,1,0,1,1,2,1,40,6,6,1,30,1,33,20,2,445,30,30,20,0,80,0,0,184,0,0,12,2006,8,0,190000
353,50,3,60.0,9084,20,30,3,0,4,0,7,0,2,0,0,5,6,1941,1950,1,1,12,13,3,0.0,30,30,1,30,20,20,20,236,30,380,0,616,1,30,0,4,616,495,0,1111,0,1,1,0,3,1,30,5,6,0,0,5,78,10,1,200,30,20,20,48,0,0,0,0,0,0,3,2008,5,4,95000
354,30,4,60.0,8520,20,30,3,0,4,0,17,2,2,0,2,6,8,1928,2003,1,1,12,13,3,0.0,30,40,0,30,30,10,10,0,10,0,624,624,1,40,10,4,720,0,0,720,0,0,1,0,2,1,30,5,6,0,0,5,14,10,2,484,30,30,20,106,0,0,0,0,0,0,5,2010,8,4,105900
355,50,3,60.0,8400,20,30,0,0,4,0,18,2,2,0,0,6,5,1940,2000,1,1,13,8,3,0.0,30,30,1,30,30,10,20,388,10,0,552,940,1,50,10,4,1192,403,0,1595,0,0,1,0,2,1,30,6,6,2,40,1,79,10,1,240,30,30,20,0,0,108,0,0,0,0,6,2006,8,4,140000
356,20,3,105.0,11249,20,10,3,0,4,0,5,2,2,0,2,6,5,1995,1995,1,1,12,13,3,0.0,40,40,2,40,40,10,50,334,40,544,322,1200,1,50,10,4,1200,0,0,1200,1,0,2,0,3,1,40,6,6,0,0,1,24,20,2,521,30,30,20,0,26,0,0,0,0,0,8,2007,8,4,177500
357,20,3,0.0,9248,20,20,3,0,4,0,8,2,2,0,2,6,6,1992,1992,1,1,6,6,1,106.0,30,30,2,40,30,10,60,560,10,0,598,1158,1,40,10,4,1167,0,0,1167,1,0,2,0,3,1,40,6,6,0,0,1,27,20,2,400,30,30,20,120,26,0,0,0,0,0,7,2009,8,4,173000
358,120,4,44.0,4224,20,30,3,0,4,0,10,2,2,4,2,5,5,1976,1976,1,1,5,5,3,0.0,30,30,2,40,30,10,50,874,10,0,268,1142,1,30,10,4,1142,0,0,1142,1,0,1,1,3,1,30,6,6,1,10,1,43,30,2,528,30,30,20,536,90,0,0,0,0,0,8,2007,8,4,134000
359,80,3,92.0,6930,20,20,3,0,4,0,4,2,2,0,7,5,4,1958,1958,3,1,13,7,1,120.0,30,30,1,30,30,30,40,300,30,294,468,1062,1,50,10,1,1352,0,0,1352,0,1,1,0,3,1,40,6,3,0,0,3,61,10,1,288,30,30,20,168,0,294,0,0,0,0,7,2006,8,0,130000
360,60,3,78.0,12011,20,20,3,0,1,0,15,2,2,0,5,8,5,1998,1998,1,1,12,13,1,530.0,40,30,2,40,30,30,60,956,10,0,130,1086,1,50,10,4,1086,838,0,1924,1,0,2,1,3,1,40,7,6,1,30,1,21,20,2,592,30,30,20,208,75,0,0,374,0,0,6,2006,8,4,280000
361,85,3,0.0,7540,20,20,3,0,1,0,11,2,2,0,6,6,6,1978,1978,1,1,12,13,3,0.0,30,30,1,40,30,30,60,773,10,0,115,888,1,50,10,4,912,0,0,912,1,0,1,0,2,1,30,5,6,1,30,1,41,20,2,470,30,30,20,0,0,0,0,192,0,0,6,2007,8,4,156000
362,50,3,0.0,9144,20,30,3,0,4,0,3,2,2,0,0,5,5,1940,1982,1,1,8,8,3,0.0,30,30,1,30,30,10,30,399,10,0,484,883,1,40,10,4,988,517,0,1505,1,0,1,0,3,1,30,8,6,0,0,5,79,10,1,240,30,30,0,0,0,0,0,0,0,0,7,2008,8,4,145000
363,85,3,64.0,7301,20,30,3,0,0,0,7,2,2,0,6,7,5,2003,2003,1,1,6,6,1,500.0,40,30,3,0,0,0,0,0,0,0,0,0,1,50,10,4,495,1427,0,1922,0,0,3,0,4,1,40,7,6,1,50,3,16,20,2,672,30,30,20,0,0,177,0,0,0,0,7,2009,3,4,198500
364,160,4,21.0,1680,20,30,3,0,4,0,2,2,2,3,5,6,8,1972,2007,1,1,6,6,1,510.0,30,30,1,30,30,10,50,162,10,0,321,483,1,40,10,4,483,504,0,987,0,0,1,1,2,1,40,5,6,0,0,5,47,10,1,264,30,30,20,250,0,0,0,0,0,0,5,2009,8,4,118000
365,60,3,0.0,18800,20,20,3,0,2,0,14,2,2,0,5,6,5,1976,1976,1,1,6,6,1,120.0,30,30,2,40,30,20,60,712,10,0,84,796,1,30,10,4,790,784,0,1574,1,0,2,1,3,1,30,6,6,1,30,1,43,30,2,566,30,30,20,306,111,0,0,0,0,0,7,2006,8,4,190000
366,70,4,59.0,10690,20,30,3,0,4,0,9,2,2,0,5,5,7,1920,1997,3,1,12,13,3,0.0,30,40,1,30,20,10,30,456,10,0,216,672,1,40,10,0,672,672,0,1344,0,0,1,0,3,1,30,6,6,0,0,5,55,10,1,468,30,20,20,0,128,218,0,0,0,0,7,2009,8,4,147000
367,20,3,0.0,9500,20,20,3,0,4,0,12,2,2,0,2,6,5,1963,1963,1,1,9,10,1,247.0,30,30,1,40,30,10,40,609,10,0,785,1394,1,40,10,4,1394,0,0,1394,1,0,1,1,3,1,30,6,6,2,40,1,56,20,2,514,30,30,20,0,76,0,0,185,0,0,7,2009,8,4,159000
368,80,3,101.0,9150,20,20,3,0,0,0,12,2,2,0,7,6,5,1962,1962,1,5,9,10,1,305.0,30,30,1,40,30,40,60,371,10,0,728,1099,1,40,10,4,1431,0,0,1431,0,1,1,0,3,1,30,6,6,1,40,2,57,20,1,296,30,30,20,64,110,0,0,0,0,0,12,2008,8,4,165000
369,20,3,78.0,7800,20,30,3,0,4,0,12,2,2,0,2,5,6,1954,1954,1,1,6,6,1,200.0,30,30,2,30,30,10,20,540,10,0,728,1268,1,40,10,4,1268,0,0,1268,0,0,1,0,2,1,30,7,6,1,40,1,65,30,1,244,30,30,20,0,98,0,0,0,0,0,3,2010,8,4,132000
370,20,3,0.0,9830,20,20,3,0,0,0,12,2,2,0,2,5,7,1959,2006,1,1,13,14,3,0.0,30,40,1,30,30,10,50,72,30,258,733,1063,1,50,10,4,1287,0,0,1287,1,0,1,0,3,1,40,7,6,1,40,5,22,30,2,576,30,30,20,364,17,0,0,182,0,0,3,2010,8,4,162000
371,60,3,0.0,8121,20,20,3,0,4,0,8,2,2,0,5,6,5,2000,2000,1,1,12,13,3,0.0,30,30,2,40,30,10,10,0,10,0,953,953,1,50,10,4,953,711,0,1664,0,0,2,1,3,1,30,7,6,1,30,1,19,20,2,460,30,30,20,100,40,0,0,0,0,0,1,2006,8,4,172400
372,50,3,80.0,17120,20,30,3,0,4,0,4,1,2,0,0,4,4,1959,1959,1,1,14,10,3,0.0,30,30,1,0,0,0,0,0,0,0,0,0,1,30,10,4,1120,468,0,1588,0,0,2,0,4,1,30,7,3,1,40,5,28,30,2,680,30,30,0,0,59,0,0,0,0,0,7,2008,8,4,134432
373,120,3,50.0,7175,20,30,3,0,4,0,20,2,2,4,2,6,5,1984,1984,1,1,9,10,3,0.0,30,30,1,40,30,10,50,623,20,121,0,744,1,30,10,4,752,0,0,752,1,0,1,0,2,1,30,4,6,0,0,1,35,10,1,264,30,30,20,353,0,0,0,90,0,0,2,2010,8,4,125000
374,20,3,79.0,10634,20,30,3,0,4,0,12,2,2,0,2,5,6,1953,1953,1,1,8,8,3,0.0,30,30,2,30,30,10,40,428,20,180,0,608,1,30,10,4,1319,0,0,1319,1,0,1,0,3,1,30,5,3,0,0,1,66,10,1,270,30,30,20,66,0,0,0,0,0,0,11,2009,8,4,123000
375,60,3,65.0,8200,20,30,3,0,4,0,5,2,2,0,5,7,5,2003,2004,1,1,12,13,3,0.0,40,30,2,40,30,10,10,0,10,0,847,847,1,50,10,4,847,1081,0,1928,0,0,2,1,4,1,40,8,6,1,40,3,16,30,2,434,30,30,20,100,48,0,0,0,0,0,7,2007,8,4,219500
376,30,3,0.0,10020,20,20,2,0,4,2,7,2,2,0,2,1,1,1922,1950,1,1,13,14,3,0.0,20,20,0,20,10,40,40,350,10,0,333,683,1,40,0,0,904,0,0,904,1,0,0,1,1,1,20,4,0,0,0,6,0,0,0,0,0,0,20,0,0,0,0,0,0,0,3,2009,8,4,61000
377,85,3,57.0,8846,20,20,3,0,1,0,5,2,2,0,6,5,5,1996,1996,1,1,12,13,3,0.0,40,30,2,40,30,30,60,298,10,0,572,870,1,50,10,4,914,0,0,914,0,0,1,0,2,1,30,5,6,0,0,5,21,10,2,576,30,30,20,0,0,0,0,0,0,0,7,2006,8,4,148000
378,60,1,102.0,11143,20,20,3,0,0,0,21,2,2,0,5,8,5,2004,2005,1,1,5,5,3,0.0,40,30,2,40,30,10,10,0,10,0,1580,1580,1,50,10,4,1580,886,0,2466,0,0,3,0,4,1,40,8,6,1,40,1,15,20,2,610,30,30,20,159,214,0,0,0,0,0,12,2007,8,4,340000
379,20,3,88.0,11394,20,30,3,0,0,0,22,2,2,0,2,9,2,2010,2010,3,1,12,13,4,350.0,40,30,2,50,30,30,60,1445,10,0,411,1856,1,50,10,4,1856,0,0,1856,1,0,1,1,1,1,50,8,6,1,50,1,9,30,3,834,30,30,20,113,0,0,0,0,0,0,6,2010,6,5,394432
380,60,3,60.0,8123,20,20,3,0,4,0,8,6,2,0,5,6,5,2000,2000,1,1,12,13,1,16.0,30,30,2,40,30,10,10,0,10,0,982,982,1,50,10,4,1007,793,0,1800,0,0,2,1,3,1,30,7,6,1,30,1,19,30,2,463,30,30,20,100,63,0,0,0,0,0,6,2009,8,4,179000
381,50,3,50.0,5000,20,30,3,0,4,0,18,2,2,0,0,5,6,1924,1950,1,1,3,14,3,0.0,30,30,0,30,30,10,20,218,10,0,808,1026,1,30,10,4,1026,665,0,1691,0,0,2,0,3,1,40,6,6,1,40,5,95,10,1,308,30,30,20,0,0,242,0,0,0,0,5,2010,8,4,127000
382,20,1,60.0,7200,20,30,3,0,4,0,21,2,2,0,2,7,5,2006,2006,1,1,12,13,3,0.0,40,30,2,40,40,10,10,0,10,0,1293,1293,1,50,10,4,1301,0,0,1301,1,0,2,0,2,1,40,5,6,1,40,1,13,20,2,572,30,30,20,216,121,0,0,0,0,0,8,2006,6,5,187750
383,60,3,79.0,9245,20,20,3,0,4,0,5,2,2,0,5,7,5,2006,2006,1,1,12,13,3,0.0,40,30,2,40,30,30,10,0,10,0,939,939,1,50,10,4,939,858,0,1797,0,0,2,1,3,1,40,8,6,0,0,1,13,20,2,639,30,30,20,144,53,0,0,0,0,0,4,2007,8,4,213500
384,45,2,60.0,9000,20,30,3,0,0,0,20,2,2,0,1,6,3,1928,1950,1,1,13,14,3,0.0,30,30,0,20,20,10,10,0,10,0,784,784,1,30,0,0,784,0,0,784,0,0,1,0,2,1,30,5,6,0,0,5,69,10,2,360,20,20,0,0,0,91,0,0,0,0,10,2009,8,4,76000
385,60,3,0.0,53107,20,10,2,0,0,1,4,1,2,0,5,6,5,1992,1992,1,1,6,6,3,0.0,40,30,2,40,30,30,60,985,10,0,595,1580,1,50,10,4,1079,874,0,1953,1,0,2,1,3,1,40,9,6,2,20,1,27,30,2,501,30,30,20,216,231,0,0,0,0,0,6,2007,8,4,240000
386,120,3,43.0,3182,20,30,3,0,4,0,0,2,2,4,2,8,5,2004,2005,1,1,12,13,1,16.0,40,30,2,40,30,10,60,24,10,0,1232,1256,1,50,10,4,1269,0,0,1269,0,0,2,0,2,1,40,6,6,1,30,1,15,30,2,430,30,30,20,146,20,0,0,144,0,0,4,2010,8,4,192000
